index,상호명,상권업종소분류명,시도명,시군구명,행정동명,지번주소,도로명주소,층정보,경도,위도
13476,DJ마트,종합소매,서울특별시,강동구,천호1동,서울특별시 강동구 천호동 35-1번지 ,"서울특별시 강동구 상암로39길 24, (천호동)",1,127.1403701,37.546986
13477,로이마트야채청과,종합소매,서울특별시,노원구,상계6.7동,서울특별시 노원구 상계동 730-3번지 ,"서울특별시 노원구 동일로 1379, (상계동)",1,127.0608777,37.65179347
13478,롭스구로점,종합소매,서울특별시,관악구,조원동,서울특별시 관악구 신림동 1643-4번지 ,"서울특별시 관악구 시흥대로 576, (신림동)",1,126.9030646,37.48405531
13479,신앙촌상회,종합소매,서울특별시,구로구,구로4동,서울특별시 구로구 구로동 739-57번지 ,"서울특별시 구로구 구로동로14길 18, (구로동)",1,126.8854759,37.48827879
13480,홈플러스E_대치,종합소매,서울특별시,강남구,대치1동,서울특별시 강남구 대치동 1021-3번지 ,"서울특별시 강남구 도곡로 450, (대치동)",,127.0597526,37.49807509
13481,이가자,종합소매,서울특별시,강서구,가양3동,서울특별시 강서구 가양동 449-19번지 ,"서울특별시 강서구 양천로 559, (가양동)",,126.8617991,37.55818091
13482,롯데쇼핑KKD사업본부,종합소매,서울특별시,중구,소공동,서울특별시 중구 소공동 1번지 ,"서울특별시 중구 을지로 30, (소공동)",21,126.9817177,37.5647184
13483,롯데쇼핑롭스,종합소매,서울특별시,송파구,잠실본동,서울특별시 송파구 잠실동 184번지 ,"서울특별시 송파구 올림픽로 114, (잠실동)",1,127.0831699,37.51137856
13484,겟유스드코리아홈플러스강,종합소매,서울특별시,강서구,등촌1동,서울특별시 강서구 등촌동 639-11번지 ,"서울특별시 강서구 화곡로 398, (등촌동)",4,126.8548002,37.55845562
13485,겟유스드,종합소매,서울특별시,강서구,가양2동,서울특별시 강서구 가양동 18-24번지 ,"서울특별시 강서구 양천로 431, (가양동)",1,126.8499461,37.56425613
13486,GS수퍼관악,종합소매,서울특별시,관악구,난향동,서울특별시 관악구 신림동 1735-8번지 ,"서울특별시 관악구 난곡로 50, (신림동)",,126.920161,37.46047012
13487,GS수퍼마켓,종합소매,서울특별시,은평구,진관동,서울특별시 은평구 진관동 67-1번지 ,"서울특별시 은평구 진관3로 37, (진관동)",,126.9206207,37.64043894
13488,샤인뮤직넷,종합소매,서울특별시,강서구,가양2동,서울특별시 강서구 가양동 18-24번지 ,"서울특별시 강서구 양천로 431, (가양동)",2,126.8499461,37.56425613
13489,임상약국,종합소매,서울특별시,용산구,이촌2동,서울특별시 용산구 이촌동 206-27번지 이촌시범아파트 ,"서울특별시 용산구 이촌로14길 11-6, 1동  (이촌동, 이촌시범아파트)",,126.9544852,37.52732136
13490,ONE마트,종합소매,서울특별시,영등포구,영등포동,서울특별시 영등포구 영등포동4가 425-8번지 ,"서울특별시 영등포구 경인로 833, (영등포동4가)",,126.905264,37.51618899
13491,GS수퍼마켓U-POINT,종합소매,서울특별시,영등포구,문래동,서울특별시 영등포구 문래동6가 10번지 ,"서울특별시 영등포구 선유로 75, (문래동6가)",1,126.8890196,37.52080381
13492,온누리유통,종합소매,서울특별시,성북구,장위3동,서울특별시 성북구 장위동 37-12번지 ,"서울특별시 성북구 돌곶이로30길 52, (장위동)",1,127.0574088,37.61421058
13493,K마트,종합소매,서울특별시,강북구,번2동,서울특별시 강북구 번동 234-2번지 ,"서울특별시 강북구 오현로35길 62, (번동)",1,127.0382528,37.63196863
13494,OK마트,종합소매,서울특별시,강동구,천호3동,서울특별시 강동구 천호동 166-82번지 ,"서울특별시 강동구 진황도로27길 14, (천호동)",1,127.1318623,37.53897644
13495,K마트,종합소매,서울특별시,종로구,종로5.6가동,서울특별시 종로구 효제동 65-2번지 ,"서울특별시 종로구 대학로 33, (효제동)",,127.0018777,37.57402714
13496,일마레,종합소매,서울특별시,강서구,화곡1동,서울특별시 강서구 화곡동 362-83번지 ,"서울특별시 강서구 가로공원로76길 61, (화곡동)",1,126.8382526,37.53441656
13497,피오엠디자인,종합소매,서울특별시,강서구,가양2동,서울특별시 강서구 가양동 18-24번지 ,"서울특별시 강서구 양천로 431, (가양동)",1,126.8499461,37.56425613
13498,지에스리테일GS수퍼,종합소매,서울특별시,은평구,진관동,서울특별시 은평구 진관동 67-1번지 ,"서울특별시 은평구 진관3로 37, (진관동)",1,126.9206207,37.64043894
13499,미셸강서홈플러스1,종합소매,서울특별시,강서구,등촌1동,서울특별시 강서구 등촌동 639-11번지 ,"서울특별시 강서구 화곡로 398, (등촌동)",,126.8548002,37.55845562
13500,홈플러스테스코,종합소매,서울특별시,서초구,서초4동,서울특별시 서초구 서초동 1303-22번지 ,"서울특별시 서초구 강남대로 465, (서초동)",5,127.0240884,37.50375083
13501,코스트코양재점,종합소매,서울특별시,서초구,양재2동,서울특별시 서초구 양재동 217-6번지 ,"서울특별시 서초구 양재대로 159, (양재동)",1,127.036139,37.46196859
13502,홈델링홈플러스,종합소매,서울특별시,강서구,가양2동,서울특별시 강서구 가양동 18-24번지 ,"서울특별시 강서구 양천로 431, (가양동)",2,126.8499461,37.56425613
13503,오사카스시코우,종합소매,서울특별시,서초구,반포4동,서울특별시 서초구 반포동 19-3번지 ,"서울특별시 서초구 신반포로 176, (반포동)",1,127.0023932,37.50393001
13504,ONE마트,종합소매,서울특별시,관악구,조원동,서울특별시 관악구 신림동 570-8번지 ,"서울특별시 관악구 조원중앙로 34, (신림동)",1,126.9064265,37.48224834
13505,장터할인마트,종합소매,서울특별시,노원구,하계1동,서울특별시 노원구 하계동 274-1번지 ,"서울특별시 노원구 공릉로59길 15, (하계동)",1,127.07106,37.63314154
13506,원조쌈밥집,종합소매,서울특별시,서초구,반포4동,서울특별시 서초구 반포동 19-4번지 ,"서울특별시 서초구 신반포로 194, (반포동)",,127.0068163,37.50642716
13507,이마트에브리데이,종합소매,서울특별시,중랑구,면목4동,서울특별시 중랑구 면목동 1342-8번지 용마산타워 ,"서울특별시 중랑구 용마산로 194, (면목동, 용마산타워)",,127.0863909,37.57095409
13508,잼도리,종합소매,서울특별시,서초구,양재1동,서울특별시 서초구 양재동 80-14번지 ,"서울특별시 서초구 양재천로21길 3, (양재동)",1,127.0391384,37.47579726
13509,아울렛D.C백화점,종합소매,서울특별시,강서구,방화1동,서울특별시 강서구 방화동 567-4번지 삼정코아 ,"서울특별시 강서구 방화동로 126, (방화동, 삼정코아)",,126.8119613,37.57196221
13510,동일금속,종합소매,서울특별시,강동구,성내1동,서울특별시 강동구 성내동 545-6번지 ,"서울특별시 강동구 성내로 83, (성내동)",3,127.129158,37.52728785
13511,화곡본마트,종합소매,서울특별시,강서구,화곡본동,서울특별시 강서구 화곡동 98-60번지 ,"서울특별시 강서구 까치산로4길 3, (화곡동)",1,126.8441248,37.54248439
13512,금천에너지,종합소매,서울특별시,금천구,가산동,서울특별시 금천구 가산동 4-6번지 ,"서울특별시 금천구 벚꽃로56길 14, (가산동)",,126.8816345,37.48503476
13513,알파스토어,종합소매,서울특별시,성북구,장위2동,서울특별시 성북구 장위동 68-1014번지 ,"서울특별시 성북구 장위로 122-3, (장위동)",1,127.0501989,37.61290032
13514,홈플러스,종합소매,서울특별시,마포구,대흥동,서울특별시 마포구 노고산동 12-34번지 ,"서울특별시 마포구 고산길 70, (노고산동)",1,126.94083,37.55449226
13515,하모니마트,종합소매,서울특별시,서대문구,신촌동,서울특별시 서대문구 대현동 144번지 ,"서울특별시 서대문구 이화여대길 50-5, (대현동)",1,126.9460799,37.55942288
13516,드레스코드,종합소매,서울특별시,중구,신당동,서울특별시 중구 신당동 217-91번지 ,"서울특별시 중구 청계천로 334, (신당동)",,127.0149228,37.5694603
13517,아울렛DC백화점,종합소매,서울특별시,양천구,목3동,서울특별시 양천구 목동 610-23번지 ,"서울특별시 양천구 목동중앙북로 19-1, (목동)",1,126.8658505,37.54850674
13518,시호비전,종합소매,서울특별시,성북구,월곡2동,서울특별시 성북구 하월곡동 46-73번지 ,"서울특별시 성북구 화랑로 76, (하월곡동)",2,127.0404418,37.60181969
13519,이브자리,종합소매,서울특별시,종로구,종로1.2.3.4가동,서울특별시 종로구 예지동 2-1번지 ,"서울특별시 종로구 창경궁로 88, (예지동)",1,126.9995986,37.57007029
13520,블레스드레스,종합소매,서울특별시,서초구,반포4동,서울특별시 서초구 반포동 128-4,서울특별시 서초구 신반포로 200,1,127.0050321,37.50621391
13521,지에스수퍼강,종합소매,서울특별시,강서구,염창동,서울특별시 강서구 염창동 249-8번지 ,"서울특별시 강서구 양천로 687, (염창동)",,126.8726069,37.55074294
13522,커피리브레,종합소매,서울특별시,서초구,반포4동,서울특별시 서초구 반포동 19-3번지 ,"서울특별시 서초구 신반포로 176, (반포동)",,127.0023932,37.50393001
13523,라이스앤파스타,종합소매,서울특별시,송파구,잠실6동,서울특별시 송파구 신천동 29번지 ,"서울특별시 송파구 올림픽로 300, (신천동)",-1,127.1042839,37.51363101
13524,에르메스퍼퓸,종합소매,서울특별시,서초구,반포4동,서울특별시 서초구 반포동 19-3번지 ,"서울특별시 서초구 신반포로 176, (반포동)",2,127.0023932,37.50393001
13525,청수오케이마트,종합소매,서울특별시,성북구,정릉4동,서울특별시 성북구 정릉동 771-46번지 ,"서울특별시 성북구 보국문로 157, (정릉동)",,127.0037014,37.61641841
13526,미나미,종합소매,서울특별시,종로구,종로5.6가동,서울특별시 종로구 종로6가 289-3번지 ,"서울특별시 종로구 청계천로 279, (종로6가)",2,127.0073106,37.57069404
13527,코사마트L마트점,종합소매,서울특별시,구로구,구로2동,서울특별시 구로구 구로동 718-8번지 ,"서울특별시 구로구 구로동로13길 28, (구로동)",1,126.8834209,37.4873223
13528,이마트에브리데이,종합소매,서울특별시,중랑구,신내1동,서울특별시 중랑구 신내동 255-1번지 ,"서울특별시 중랑구 신내역로 213, (신내동)",1,127.1065408,37.61928723
13529,롯데슈퍼,종합소매,서울특별시,강남구,역삼1동,서울특별시 강남구 역삼동 748-14번지 ,"서울특별시 강남구 역삼로 153, (역삼동)",1,127.0359631,37.495027
13530,롯데마켓999아차산점,종합소매,서울특별시,광진구,구의2동,서울특별시 광진구 구의동 49-4번지 ,"서울특별시 광진구 자양로 293, (구의동)",1,127.0921571,37.55195938
13531,파티엔웨딩홀,종합소매,서울특별시,송파구,문정2동,서울특별시 송파구 문정동 634,서울특별시 송파구 충민로 66,,127.124941,37.47760822
13532,쥬얼리피부관리,종합소매,서울특별시,종로구,종로1.2.3.4가동,서울특별시 종로구 인의동 48-2번지 ,"서울특별시 종로구 종로 183, (인의동)",-2,126.9983691,37.57142945
13533,보리할인마트,종합소매,서울특별시,동작구,상도3동,서울특별시 동작구 상도동 322-19번지 ,"서울특별시 동작구 국사봉1길 32, (상도동)",1,126.9303303,37.49881221
13534,미소야,종합소매,서울특별시,서초구,반포4동,서울특별시 서초구 반포동 19-4번지 ,"서울특별시 서초구 신반포로 194, (반포동)",,127.0068163,37.50642716
13535,컨버스,종합소매,서울특별시,서초구,반포4동,서울특별시 서초구 반포동 19-3번지 ,"서울특별시 서초구 신반포로 176, (반포동)",,127.0023932,37.50393001
13536,카페아모제,종합소매,서울특별시,서초구,반포4동,서울특별시 서초구 반포동 19-3번지 ,"서울특별시 서초구 신반포로 176, (반포동)",,127.0023932,37.50393001
13537,삼성D.C마트,종합소매,서울특별시,양천구,신정2동,서울특별시 양천구 신정동 119-38번지 ,"서울특별시 양천구 신목로4길 43-1, (신정동)",,126.8768559,37.52173397
13538,하이스트리트마켓,종합소매,서울특별시,용산구,한남동,서울특별시 용산구 한남동 737-24번지 ,"서울특별시 용산구 이태원로 223, (한남동)",2,126.9985223,37.53546104
13539,비오템,종합소매,서울특별시,서초구,반포4동,서울특별시 서초구 반포동 19-3번지 ,"서울특별시 서초구 신반포로 176, (반포동)",,127.0023932,37.50393001
13540,무인양품디큐브점,종합소매,서울특별시,구로구,신도림동,서울특별시 구로구 신도림동 692번지 디큐브시티 ,"서울특별시 구로구 경인로 662, (신도림동, 디큐브시티)",-1,126.8884846,37.50805804
